player,ip,h,r,er,bb,k,hr,pc_st,era
F. Peralta,5.0,4,2,2,1,8,2,93-58,3.60
B. Hudson,1.0,0,0,0,2,1,0,24-12,0.00
J. Koenig,0.2,2,2,2,1,0,0,21-10,27.00
J. Payamps,0.1,0,0,0,0,0,0,2-2,0.00
T. Alexander,1.0,1,0,0,0,1,0,16-12,0.00
