player,ip,h,r,er,bb,k,hr,pc_st,era
M. Boyd,6.0,4,3,3,3,7,1,98-58,1.59
E. Roberts,1.0,2,0,0,0,2,0,21-14,0.00
E. Morgan,1.0,0,0,0,0,0,0,20-13,8.10
