player,ip,h,r,er,bb,k,hr,pc_st,era
J. Luzardo,7.0,2,0,0,2,8,0,95-59,1.50
M. Strahm,0.2,2,0,0,0,1,0,16-11,0.00
J. Ruiz,0.1,0,0,0,0,0,0,3-1,4.50
J. Romano,1.0,1,2,2,2,2,1,22-10,9.00
