player,ip,h,r,er,bb,k,hr,pc_st,era
J. Estes,4.0,9,6,6,4,2,3,85-49,13.50
M. Spence,0.2,3,4,2,1,2,0,34-21,6.75
N. Murdock,1.0,4,6,6,3,1,0,49-27,20.25
J. Leclerc,1.1,2,0,0,1,1,0,37-18,16.20
T.J. McFarland,1.0,1,1,1,1,0,0,24-15,4.50
J. Pereda,1.0,2,1,1,0,1,1,17-14,9.00
