player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Altuve,5,0,1,0,0,1,1,.340,.392,.532
I. Paredes,5,0,1,0,0,0,1,.214,.327,.238
M. Dubon,1,0,0,0,0,0,1,.083,.154,.167
Y. Alvarez,3,0,1,0,0,2,0,.189,.333,.297
C. Walker,5,0,0,0,0,0,2,.156,.174,.244
J. Pena,4,0,1,0,0,1,2,.154,.250,.308
B. Rodgers,5,1,0,0,0,0,2,.276,.344,.345
Y. Diaz,3,1,0,0,0,1,0,.061,.139,.061
C. McCormick,0,0,0,0,0,0,0,.250,.400,.250
C. Smith,3,0,1,1,0,0,1,.143,.250,.238
V. Caratini,2,0,1,1,0,0,1,.267,.267,.333
J. Meyers,5,0,2,0,0,0,1,.280,.357,.360
