player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
K. Hayes,5,0,2,1,0,0,1,.211,.277,.289
B. Reynolds,5,1,3,0,0,0,0,.244,.310,.389
A. McCutchen,5,0,1,1,0,0,1,.231,.333,.346
J. Suwinski,0,0,0,0,0,0,0,.128,.244,.154
J. Bart,3,0,1,0,0,2,1,.280,.400,.400
H. Davis,0,0,0,0,0,0,0,.150,.150,.300
A. Canario,3,0,0,0,0,0,1,.087,.192,.217
O. Cruz,2,0,0,0,0,0,0,.227,.354,.485
J. Triolo,2,0,0,0,0,0,0,.138,.194,.207
E. Valdez,2,1,0,0,0,1,1,.229,.339,.438
T. Pham,4,1,2,0,0,0,1,.149,.247,.194
A. Frazier,4,1,1,2,0,0,1,.209,.239,.299
I. Kiner-Falefa,4,0,1,0,0,0,2,.268,.325,.324
