player,ip,h,r,er,bb,k,hr,pc_st,era
B. Lord,5.0,6,2,2,1,4,0,69-47,4.43
J. Ferrer,2.0,1,0,0,0,3,0,30-19,6.48
J. Lopez,1.0,1,0,0,1,0,0,11-7,6.75
K. Finnegan,1.0,1,0,0,0,0,0,8-5,2.84
