player,ip,h,r,er,bb,k,hr,pc_st,era
J. Irvin,5.0,7,2,2,2,2,1,83-55,3.60
C. Poche,0.1,1,3,3,2,1,0,18-8,54.00
L. Sims,0.0,2,2,2,1,0,1,12-7,40.50
O. Ribalta,2.0,2,4,4,3,2,1,49-29,18.00
E. Salazar,1.2,2,0,0,0,0,0,29-18,0.00
