player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Altuve,3,1,1,0,0,1,1,.429,.500,.429
I. Paredes,3,0,1,2,0,1,0,.167,.375,.250
Y. Alvarez,4,0,0,0,0,0,2,.083,.250,.167
C. Walker,4,0,1,0,0,0,1,.125,.125,.125
Y. Diaz,4,0,0,0,0,0,0,.091,.167,.091
J. Pena,3,0,0,0,0,1,1,.154,.267,.385
C. Smith,3,1,0,0,0,0,2,.125,.364,.125
M. Dubon,3,0,0,0,0,0,2,.000,.167,.000
J. Meyers,3,0,0,0,0,0,1,.200,.200,.200
