player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
G. Henderson,5,2,3,0,0,0,1,.206,.229,.294
A. Rutschman,5,0,1,1,0,0,1,.259,.344,.463
J. Mateo,0,0,0,0,0,0,0,.000,.000,.000
G. Sanchez,0,0,0,0,0,0,0,.067,.167,.067
R. O'Hearn,5,0,1,0,0,0,1,.256,.341,.410
J. Westburg,5,0,0,0,0,0,2,.212,.281,.385
C. Mullins,3,0,0,0,0,2,2,.277,.414,.553
T. O'Neill,5,1,1,1,1,0,2,.289,.365,.533
H. Kjerstad,4,1,1,0,0,0,2,.222,.237,.361
R. Laureano,1,0,0,0,0,0,1,.100,.182,.100
R. Mountcastle,4,2,2,1,1,0,1,.271,.300,.375
J. Holliday,4,0,0,0,0,0,0,.213,.229,.340
