player,ip,h,r,er,bb,k,hr,pc_st,era
K. Freeland,5.1,7,1,1,2,6,0,94-67,5.68
J. Bird,1.2,1,1,0,0,0,0,26-18,1.86
S. Halvorsen,0.2,5,4,4,0,1,1,19-14,5.30
S. Alexander,1.1,4,3,3,0,0,2,23-15,6.60
