player,ip,h,r,er,bb,k,hr,pc_st,era
M. Mikolas,5.1,2,2,2,2,3,0,80-46,3.38
C. Roycroft,0.2,0,0,0,0,1,0,6-5,0.00
R. Fernandez,1.0,1,1,1,1,1,0,20-13,4.50
P. Maton,1.0,0,0,0,0,3,0,14-10,0.00
R. Helsley,1.0,1,0,0,0,2,0,11-9,0.00
J. Romero,1.0,0,2,1,2,0,0,16-9,4.50
