player,ip,h,r,er,bb,k,hr,pc_st,era
B. Woo,6.0,3,1,1,2,5,1,76-52,1.50
G. Santos,1.0,0,0,0,0,0,0,10-7,0.00
T. Thornton,1.0,0,0,0,1,1,0,15-8,4.50
A. Munoz,1.0,1,0,0,0,2,0,15-10,0.00
