player,ip,h,r,er,bb,k,hr,pc_st,era
G. Crochet,7.1,1,1,1,1,11,0,96-65,1.38
G. Whitlock,0.2,2,0,0,0,1,0,22-13,2.79
A. Chapman,1.0,1,0,0,0,2,0,18-14,1.29
