player,ip,h,r,er,bb,k,hr,pc_st,era
T. Mahle,6.0,5,1,1,1,6,0,90-64,1.19
J. Webb,0.1,1,1,1,1,0,0,9-5,4.60
H. Milner,0.2,1,0,0,0,1,0,11-8,1.98
S. Armstrong,1.0,1,1,1,2,0,0,24-11,3.21
J. Latz,1.0,0,0,0,1,2,0,17-10,0.00
