player,ip,h,r,er,bb,k,hr,pc_st,era
J. Verlander,6.1,5,2,2,1,4,1,85-53,4.38
C. Doval,0.2,0,0,0,0,0,0,7-4,1.84
T. Rogers,1.0,3,2,2,0,0,0,15-11,1.65
R. Rodriguez,1.0,0,0,0,1,2,0,19-11,1.32
