player,ip,h,r,er,bb,k,hr,pc_st,era
L. Gilbert,3.0,0,0,0,0,3,0,29-20,2.37
C. Lawrence,5.0,10,8,2,0,4,2,83-55,3.60
E. Bazardo,1.0,0,0,0,0,1,0,13-9,4.91
