player,ip,h,r,er,bb,k,hr,pc_st,era
K. Hendricks,6.0,5,3,3,1,4,1,85-57,5.18
R. Detmers,1.0,1,0,0,1,2,0,12-10,8.82
J. Fermin,0.2,1,2,0,2,2,0,29-16,5.87
B. Burke,0.1,0,0,0,1,0,0,6-1,5.51
