player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
Y. Diaz,5,1,1,3,1,0,1,.255,.307,.430
C. Morel,3,0,0,0,0,1,1,.220,.304,.370
B. Lowe,1,1,0,0,0,0,0,.198,.250,.302
J. Caminero,3,1,1,2,1,1,0,.244,.276,.444
J. Aranda,4,0,3,0,0,0,1,.333,.427,.562
T. Jankowski,1,0,0,0,0,0,1,.278,.316,.333
D. Jansen,5,0,2,1,0,0,1,.158,.304,.224
C. Mead,2,0,1,0,0,0,0,.164,.242,.182
C. Simpson,3,0,1,0,0,0,1,.270,.299,.286
J. Caballero,5,1,2,0,0,0,2,.237,.326,.355
K. Misner,4,0,0,0,0,0,3,.260,.303,.440
T. Walls,4,2,3,0,0,0,0,.205,.280,.250
