player,ip,h,r,er,bb,k,hr,pc_st,era
M. Gore,5.0,9,3,3,2,5,1,95-62,2.45
B. Lord,1.0,1,1,0,0,0,0,20-15,4.50
O. Ribalta,2.0,0,0,0,0,1,0,27-18,9.00
