player,ip,h,r,er,bb,k,hr,pc_st,era
N. Martinez,4.2,7,4,3,3,4,1,83-55,6.00
S. Barlow,1.1,0,0,0,0,1,0,12-12,4.26
T. Rogers,1.0,2,1,1,0,2,1,21-15,3.38
I. Gibaut,0.2,1,0,0,1,1,0,14-8,5.87
B. Suter,1.1,0,0,0,0,0,0,12-8,2.84
