player,ip,h,r,er,bb,k,hr,pc_st,era
A. Nola,3.2,12,9,9,1,2,3,83-58,6.16
T. Banks,1.1,1,0,0,0,1,0,18-13,3.66
T. Walker,3.0,3,3,2,1,2,0,59-40,2.62
C. Hernandez,0.2,3,2,2,1,0,0,28-17,6.75
D. Robert,0.1,0,0,0,0,1,0,5-3,0.00
