player,ip,h,r,er,bb,k,hr,pc_st,era
G. Holmes,6.1,4,1,1,1,4,1,79-49,4.14
D. Lee,0.2,0,0,0,0,2,0,8-6,2.16
D. Hernandez,1.0,1,0,0,0,1,0,17-9,1.89
R. Iglesias,1.0,3,2,1,1,1,0,28-17,6.06
