player,ip,h,r,er,bb,k,hr,pc_st,era
M. Meyer,5.0,5,4,3,0,7,0,82-58,4.47
R. Henriquez,1.0,0,0,0,0,1,0,15-9,2.14
L. Bachar,1.0,2,0,0,0,1,0,16-11,4.50
T. Phillips,2.0,0,0,0,0,0,0,24-20,4.81
