player,ip,h,r,er,bb,k,hr,pc_st,era
C. Sale,4.1,6,2,2,3,8,1,98-60,6.17
R. Montero,1.0,1,1,1,1,2,0,23-15,3.38
P. Johnson,0.2,0,0,0,0,0,0,3-3,5.68
D. Hernandez,1.0,0,0,0,0,0,0,16-9,3.00
D. Lee,1.0,0,0,0,0,2,0,25-18,3.12
R. Iglesias,1.0,0,0,0,0,1,0,11-6,3.38
