player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J.P. Crawford,5,0,1,1,0,0,3,.271,.378,.364
J. Rodriguez,4,1,1,0,0,0,2,.229,.316,.404
C. Raleigh,4,0,1,1,0,0,1,.242,.365,.557
R. Arozarena,4,0,0,0,0,0,2,.239,.382,.420
M. Garver,4,0,1,0,0,0,1,.206,.359,.270
D. Moore,2,0,1,0,0,1,1,.289,.340,.544
M. Mastrobuoni,0,0,0,0,0,0,0,.222,.296,.264
D. Solano,2,0,0,0,0,0,0,.138,.150,.155
J. Polanco,1,0,0,0,0,0,1,.324,.368,.667
L. Rivas,0,0,0,0,0,0,0,.333,.462,.357
R. Tellez,1,0,0,0,0,0,0,.191,.247,.427
L. Taveras,3,1,0,0,0,1,1,.222,.243,.313
B. Williamson,4,0,1,0,0,0,1,.244,.269,.322
