player,ip,h,r,er,bb,k,hr,pc_st,era
F. Peralta,5.0,3,1,1,2,5,1,90-53,2.59
A. Uribe,1.0,0,0,0,0,2,0,14-11,1.31
J. Koenig,1.0,2,1,1,0,0,0,11-9,3.72
N. Mears,1.0,1,0,0,0,0,0,19-13,0.51
T. Megill,1.0,0,0,0,0,2,0,14-11,2.70
