player,ip,h,r,er,bb,k,hr,pc_st,era
S. Alcantara,2.2,7,7,7,5,2,1,79-43,8.31
T. Phillips,2.1,0,0,0,1,1,0,26-17,4.70
G. Soriano,1.2,6,5,4,2,2,0,52-29,9.37
J. Sanoja,1.1,5,3,3,0,0,1,22-15,13.50
