player,ip,h,r,er,bb,k,hr,pc_st,era
D. Festa,4.2,3,1,0,1,4,0,64-41,0.00
D. Coulombe,0.1,0,0,0,0,1,0,6-4,0.00
J. Alcala,0.0,2,4,4,2,0,0,23-15,15.75
J. Topa,1.2,2,1,0,0,0,0,37-23,0.00
S. Blewett,2.1,3,1,1,0,3,0,36-23,1.93
