player,ip,h,r,er,bb,k,hr,pc_st,era
K. Gausman,6.0,6,2,2,0,6,2,98-68,2.49
M. Fluharty,0.2,0,0,0,1,0,0,16-9,3.86
N. Sandlin,0.1,0,0,0,0,1,0,5-3,2.84
B. Little,1.0,0,0,0,1,2,0,19-9,3.38
C. Green,1.0,2,1,1,0,0,1,21-14,3.24
