player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Malloy,2,0,0,0,0,1,0,.194,.367,.250
K. Carpenter,2,0,1,0,0,0,0,.268,.300,.571
G. Torres,4,0,0,0,0,0,1,.308,.379,.462
A. Ibanez,2,0,0,0,0,1,0,.161,.257,.290
Z. McKinstry,0,0,0,0,0,1,0,.269,.381,.404
S. Torkelson,3,1,1,1,1,1,2,.273,.367,.621
R. Greene,4,0,0,0,0,0,2,.206,.239,.397
J. Baez,4,0,2,0,0,0,1,.289,.333,.356
T. Nido,1,0,1,0,0,0,0,.200,.200,.200
C. Keith,2,0,1,0,0,0,0,.192,.354,.231
T. Sweeney,4,0,0,0,0,0,1,.196,.268,.333
R. Kreidler,2,0,0,0,0,0,1,.125,.176,.125
D. Dingler,2,0,1,0,0,0,1,.311,.326,.533
