player,ip,h,r,er,bb,k,hr,pc_st,era
P. Corbin,5.0,7,2,2,2,4,2,85-57,3.77
S. Armstrong,0.2,0,0,0,1,1,0,11-5,3.12
H. Milner,1.0,2,1,1,1,1,0,27-17,2.61
J. Webb,1.0,2,2,2,0,0,2,10-8,4.05
R. Garcia,0.1,0,0,0,0,0,0,2-1,1.74
L. Jackson,1.0,0,0,0,0,0,0,11-7,3.00
