player,ip,h,r,er,bb,k,hr,pc_st,era
G. Williams,5.0,4,2,2,1,2,0,74-51,3.60
C. Smith,1.0,2,0,0,0,0,0,15-10,0.00
P. Sewald,0.2,2,2,2,0,1,1,17-13,10.80
H. Gaddis,0.1,1,0,0,1,0,0,6-5,0.00
J. Junis,1.0,1,0,0,0,1,0,13-10,0.00
