player,ip,h,r,er,bb,k,hr,pc_st,era
Y. Yamamoto,6.0,3,1,0,3,5,0,97-58,1.69
K. Yates,0.2,2,2,2,1,1,0,18-8,3.86
L. Garcia,1.1,0,0,0,1,1,0,10-6,4.26
