player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Turang,6,1,1,1,0,0,3,.320,.333,.440
J. Chourio,5,1,3,2,1,0,1,.286,.286,.500
I. Collins,3,0,1,0,0,0,1,.444,.444,.778
C. Yelich,1,0,0,0,0,1,1,.118,.318,.294
W. Contreras,4,0,0,0,0,1,2,.100,.280,.100
S. Frelick,4,0,0,0,0,1,2,.273,.385,.273
R. Hoskins,2,0,0,0,0,1,2,.133,.316,.133
J. Bauers,2,0,0,0,0,0,2,.286,.375,.857
V. Capra,5,0,1,0,0,0,1,.176,.176,.353
O. Dunn,0,1,0,0,0,0,0,.000,.000,.000
G. Mitchell,3,0,0,0,0,2,0,.200,.333,.200
J. Ortiz,4,0,2,0,0,1,2,.208,.240,.250
