player,ip,h,r,er,bb,k,hr,pc_st,era
J. Springs,3.0,5,5,4,4,3,1,82-50,4.00
M. Spence,2.0,3,3,3,1,2,1,35-21,9.64
A. Perdomo,1.1,1,2,2,1,1,0,35-20,13.50
J. Leclerc,0.2,1,0,0,1,0,0,21-10,11.57
T. Ferguson,1.0,1,0,0,0,1,0,10-8,0.00
M. Miller,1.0,0,0,0,0,2,0,12-7,0.00
