player,ip,h,r,er,bb,k,hr,pc_st,era
R. Sasaki,5.0,6,3,3,2,4,1,98-56,3.86
A. Banda,1.1,0,0,0,0,1,0,14-9,3.68
K. Yates,0.2,1,0,0,0,1,0,17-11,2.93
A. Vesia,1.0,1,0,0,0,0,0,15-11,2.87
L. Garcia,1.0,2,0,0,1,3,0,26-18,3.94
