player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Turang,3,0,2,0,0,1,0,.296,.374,.371
J. Chourio,4,0,0,0,0,0,1,.247,.265,.438
C. Yelich,4,0,0,0,0,0,1,.196,.290,.350
W. Contreras,2,0,0,0,0,1,0,.242,.350,.346
E. Haase,1,0,0,0,0,0,1,.250,.300,.500
S. Frelick,3,0,0,0,0,0,1,.265,.341,.367
D. Cameron,1,0,0,0,0,0,0,.111,.158,.111
R. Hoskins,4,0,1,0,0,0,2,.285,.389,.445
J. Bauers,2,0,0,0,0,1,2,.277,.365,.477
A. Monasterio,1,0,0,0,0,0,0,.000,.333,.000
C. Durbin,2,0,0,0,0,0,1,.175,.272,.250
J. Ortiz,2,0,0,0,0,0,1,.174,.227,.222
I. Collins,1,0,0,0,0,0,0,.231,.324,.338
