player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
T. Grisham,5,0,2,0,0,0,1,.294,.374,.651
A. Judge,4,0,1,0,0,1,2,.410,.497,.770
C. Bellinger,5,0,1,0,0,0,1,.229,.300,.386
P. Goldschmidt,3,0,0,0,0,0,0,.344,.394,.488
P. Reyes,1,1,0,0,0,0,0,.167,.231,.167
A. Wells,5,0,1,0,0,0,1,.214,.278,.476
A. Volpe,3,0,0,0,0,2,1,.240,.337,.433
J. Dominguez,5,0,0,0,0,0,3,.240,.331,.430
O. Peraza,4,0,0,0,0,0,1,.189,.259,.358
J. Vivas,2,0,0,0,0,0,1,.143,.280,.190
B. Rice,1,0,0,0,0,0,1,.254,.358,.554
D. LeMahieu,1,0,0,0,0,0,1,.000,.000,.000
