player,ip,h,r,er,bb,k,hr,pc_st,era
K. Freeland,6.1,8,5,5,0,5,1,100-68,3.79
J. Herget,0.2,3,2,2,0,0,2,22-16,4.91
T. Kinley,1.0,0,0,0,0,1,0,10-8,13.50
A. Chivilli,1.0,0,0,0,0,1,0,9-6,12.27
