player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
F. Tatis Jr.,4,1,1,0,0,0,1,.342,.414,.598
L. Arraez,4,0,0,0,0,0,0,.301,.333,.447
M. Machado,3,1,1,1,1,1,1,.280,.344,.441
X. Bogaerts,4,0,0,0,0,0,2,.234,.323,.333
L. Campusano,2,0,0,0,0,1,0,.000,.333,.000
O. Gonzalez,3,0,0,0,0,0,1,.250,.265,.271
J. Iglesias,3,0,0,0,0,0,1,.253,.314,.304
B. Lockridge,2,0,0,0,0,0,1,.206,.270,.265
T. Wade,1,0,0,0,0,0,0,.302,.412,.372
M. Maldonado,2,0,1,0,0,0,1,.229,.245,.313
J. Heyward,1,0,0,0,0,0,1,.204,.262,.296
E. Diaz,0,0,0,0,0,0,0,.207,.303,.328
