player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
C. Meidroth,5,1,1,1,0,0,1,.242,.333,.273
M. Vargas,5,2,2,3,1,0,0,.221,.314,.350
E. Quero,4,0,3,1,0,1,0,.303,.403,.348
L. Robert Jr.,5,0,0,0,0,0,1,.179,.284,.313
A. Vaughn,4,0,1,0,0,0,0,.192,.226,.333
L. Sosa,3,0,2,0,0,0,0,.266,.286,.350
B. Baldwin,1,1,0,0,0,0,0,.224,.258,.345
T. Elko,4,0,0,0,0,0,2,.100,.100,.400
J. Rojas,4,0,0,0,0,0,3,.167,.286,.167
M. Taylor,3,0,0,0,0,0,3,.193,.256,.325
M. Thaiss,0,0,0,0,0,1,0,.224,.398,.328
J. Palacios,0,1,0,0,0,0,0,.200,.325,.262
