player,ip,h,r,er,bb,k,hr,pc_st,era
M. Soroka,5.0,5,4,4,2,8,0,78-53,7.20
J. Lopez,0.0,2,3,3,1,0,0,8-4,7.41
A. Chafin,1.0,1,1,1,2,0,0,20-10,3.86
C. Henry,3.0,2,0,0,0,2,0,41-30,4.09
