player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Suwinski,2,0,0,0,0,0,1,.130,.231,.174
A. Canario,2,1,1,0,0,0,0,.077,.077,.077
B. Reynolds,4,2,2,1,1,0,1,.208,.255,.396
O. Cruz,2,0,0,0,0,0,1,.211,.360,.395
A. McCutchen,1,0,0,1,0,0,0,.333,.407,.542
K. Hayes,4,0,0,0,0,0,1,.238,.304,.381
E. Valdez,2,0,1,0,0,0,1,.188,.235,.375
J. Bart,2,0,1,1,0,0,1,.265,.359,.441
T. Pham,4,0,0,0,0,0,2,.108,.209,.135
E. Rodriguez,3,0,1,0,0,0,0,.200,.294,.300
A. Frazier,3,0,0,0,0,0,1,.182,.243,.182
I. Kiner-Falefa,3,0,0,0,0,0,0,.316,.409,.342
