player,ip,h,r,er,bb,k,hr,pc_st,era
B. Wilson,5.0,3,1,1,2,1,0,83-48,4.88
J. Leasure,1.0,1,0,0,0,2,0,12-10,4.05
C. Freeman,0.1,2,1,1,0,0,1,9-7,9.00
C. Booser,0.2,1,0,0,0,1,0,7-6,5.14
S. Wilson,1.0,0,0,0,2,0,0,26-13,0.90
B. Eisert,1.0,0,0,0,1,1,0,16-8,4.50
