player,ip,h,r,er,bb,k,hr,pc_st,era
K. Gausman,6.0,1,0,0,1,9,0,94-66,3.83
M. Fluharty,1.0,0,0,0,0,1,0,14-8,2.08
C. Green,1.0,1,1,1,0,3,1,17-12,4.20
Y. Garcia,0.2,2,4,4,2,2,1,32-20,2.45
Y. Rodriguez,0.1,0,0,0,0,1,0,6-4,5.54
