player,ip,h,r,er,bb,k,hr,pc_st,era
P. Skenes,6.0,3,2,1,0,6,0,99-64,2.96
J. Lawrence,1.0,0,0,0,0,1,0,12-9,1.04
C. Ferguson,1.0,2,1,1,0,0,0,25-18,1.00
D. Santana,1.0,1,0,0,0,0,0,12-11,2.16
