player,ip,h,r,er,bb,k,hr,pc_st,era
B. Lord,3.0,2,0,0,2,4,0,55-33,1.80
C. Poche,1.0,0,0,0,0,3,0,18-11,20.25
O. Ribalta,3.0,3,1,1,1,3,1,58-37,5.87
J. Rutledge,2.0,3,1,1,2,5,1,47-32,4.50
