player,ip,h,r,er,bb,k,hr,pc_st,era
B. Miller,5.1,7,4,4,3,4,0,93-53,5.73
T. Thornton,0.2,1,0,0,0,0,0,6-5,4.15
J. Hahn,2.0,2,0,0,1,1,0,30-15,0.00
