player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
B. Doyle,5,0,1,0,0,0,1,.240,.296,.280
E. Tovar,4,0,0,0,0,0,0,.125,.125,.167
R. McMahon,4,0,1,0,0,0,2,.217,.250,.261
H. Goodman,2,1,0,0,0,1,1,.333,.417,.762
M. Toglia,4,0,1,0,0,0,2,.087,.125,.130
N. Martini,3,0,1,0,0,0,0,.313,.353,.313
S. Bouchard,1,0,1,1,0,0,0,.200,.200,.200
J. Stallings,4,0,1,0,0,0,2,.125,.125,.125
M. Moniak,3,0,1,0,0,0,1,.429,.429,1.143
K. Farmer,1,0,1,0,0,0,0,.286,.313,.286
J. Beck,0,0,0,0,0,0,0,.154,.267,.154
T. Freeman,3,0,0,0,0,1,1,.000,.333,.000
