player,ip,h,r,er,bb,k,hr,pc_st,era
P. Skenes,5.0,5,3,3,4,2,3,86-49,2.74
J. Wentz,1.2,1,1,1,0,0,0,17-13,4.11
K. Nicolas,1.1,1,1,1,0,0,1,24-16,10.57
H. Stratton,1.0,4,3,3,0,0,0,23-18,21.60
