player,ip,h,r,er,bb,k,hr,pc_st,era
B. Pfaadt,6.0,6,3,3,1,5,1,78-54,4.50
J. Beeks,1.0,1,1,1,0,1,1,8-7,3.38
B. Jarvis,1.0,1,0,0,0,3,0,17-11,6.75
J. Martinez,1.0,0,0,0,0,0,0,9-6,0.00
