player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
M. Mastrobuoni,2,0,0,0,0,0,0,.286,.394,.286
J. Rodriguez,3,0,1,0,0,0,1,.185,.305,.358
J. Polanco,3,0,0,0,0,0,0,.346,.352,.558
M. Garver,2,0,1,0,0,0,1,.172,.333,.172
L. Rivas,0,0,0,0,0,1,0,.111,.385,.111
C. Raleigh,3,1,2,2,0,3,0,.247,.351,.593
R. Arozarena,6,1,1,1,0,0,3,.200,.362,.440
L. Raley,3,1,0,0,0,3,1,.167,.308,.315
R. Tellez,6,1,1,4,1,0,2,.140,.191,.372
D. Moore,6,0,1,0,0,0,1,.308,.368,.558
B. Williamson,6,2,2,1,1,0,1,.250,.250,.450
J.P. Crawford,4,2,1,0,0,1,1,.213,.377,.246
