player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
S. Ohtani,5,0,1,0,0,0,2,.300,.417,.600
M. Betts,2,0,1,0,0,1,0,.316,.395,.579
M. Rojas,2,0,1,0,0,0,0,.125,.160,.125
T. Edman,3,0,0,0,0,0,1,.235,.245,.529
H. Feduccia,1,0,0,0,0,1,1,.000,.333,.000
T. Hernández,3,0,1,0,0,0,0,.271,.308,.583
C. Taylor,2,0,0,0,0,0,2,.143,.143,.143
M. Conforto,4,0,0,0,0,1,3,.235,.381,.529
E. Hernández,3,1,1,1,1,1,1,.111,.154,.444
M. Muncy,4,0,1,0,0,0,3,.190,.244,.286
A. Pages,3,1,2,1,1,1,0,.162,.311,.270
A. Barnes,4,0,0,0,0,0,2,.000,.000,.000
