player,ip,h,r,er,bb,k,hr,pc_st,era
G. Marquez,6.0,4,0,0,0,4,0,83-52,0.00
S. Alexander,0.2,2,2,2,1,0,0,20-11,10.80
V. Vodnik,0.1,2,2,2,0,0,1,11-7,20.25
B. Blalock,1.0,3,2,2,0,1,2,28-17,18.00
