player,ip,h,r,er,bb,k,hr,pc_st,era
B. Ober,3.0,3,1,1,0,3,0,42-35,3.68
J. Ryan,5.0,3,3,3,2,4,1,89-51,2.68
J. Duran,1.0,2,1,1,0,1,0,23-14,1.21
