player,ip,h,r,er,bb,k,hr,pc_st,era
E. Lucas,5.1,3,0,0,1,8,0,82-57,0.00
C. Green,0.2,1,0,0,0,1,0,14-9,3.38
Y. Rodriguez,0.2,2,1,1,0,0,0,12-8,9.64
B. Little,0.1,0,0,0,0,1,0,4-3,4.50
M. Fluharty,1.0,0,0,0,0,1,0,12-9,9.00
J. Barnes,1.0,2,0,0,0,1,0,15-8,7.20
