player,ip,h,r,er,bb,k,hr,pc_st,era
K. Hart,6.0,1,0,0,0,4,0,74-49,5.40
J. Estrada,1.0,0,0,0,1,1,0,15-8,1.08
J. Adam,1.0,1,0,0,0,2,0,15-11,0.00
R. Suarez,1.0,2,0,0,0,2,0,12-10,0.00
