player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
F. Lindor,4,0,0,1,0,0,2,.000,.000,.000
J. Soto,3,0,1,0,0,2,1,.333,.600,.333
P. Alonso,2,0,1,0,0,2,0,.500,.750,.500
M. Vientos,3,0,0,0,0,1,0,.000,.250,.000
B. Nimmo,4,0,1,0,0,0,1,.250,.250,.250
S. Marte,3,1,1,0,0,0,1,.333,.500,.333
T. Taylor,4,0,1,0,0,0,0,.250,.250,.250
L. Acuna,3,0,0,0,0,1,1,.000,.250,.000
L. Torrens,2,0,1,0,0,0,0,.500,.500,1.000
J. Winker,1,0,0,0,0,0,0,.000,.000,.000
H. Senger,1,0,0,0,0,0,1,.000,.000,.000
