player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
J. Rodriguez,3,0,0,0,0,0,0,.179,.304,.359
J. Polanco,4,0,1,0,0,0,0,.367,.373,.592
C. Raleigh,4,0,1,0,0,0,2,.231,.318,.577
R. Arozarena,3,0,0,0,0,0,1,.203,.375,.464
L. Raley,2,0,1,0,0,0,1,.176,.288,.333
D. Moore,1,0,0,0,0,1,1,.326,.392,.609
R. Tellez,1,1,1,1,1,1,0,.135,.195,.324
D. Solano,1,0,0,0,0,0,0,.074,.071,.074
M. Mastrobuoni,2,0,1,0,0,0,1,.308,.419,.308
L. Rivas,1,0,0,0,0,0,0,.111,.333,.111
B. Williamson,3,0,0,0,0,0,0,.214,.214,.214
J.P. Crawford,3,0,0,0,0,0,1,.211,.375,.246
