player,ab,r,h,rbi,hr,bb,k,avg,obp,slg
F. Tatis Jr.,4,3,2,3,1,1,0,.322,.391,.559
B. Lockridge,1,0,0,0,0,1,0,.227,.292,.318
L. Arraez,7,2,3,3,0,0,0,.298,.338,.427
M. Machado,3,2,2,1,0,1,0,.326,.389,.489
J. Iglesias,2,1,1,0,0,0,0,.228,.283,.272
J. Merrill,6,2,4,2,0,0,0,.446,.475,.732
X. Bogaerts,4,2,2,1,1,0,1,.250,.333,.364
T. Wade,2,0,1,1,0,0,0,.288,.393,.346
J. Cronenworth,4,2,2,3,1,1,0,.286,.436,.548
G. Sheets,6,2,3,3,1,0,1,.296,.353,.500
J. Heyward,6,2,1,3,1,0,0,.191,.237,.309
E. Diaz,5,3,3,0,0,1,2,.260,.341,.425
