player,ip,h,r,er,bb,k,hr,pc_st,era
L. Ortiz,4.2,9,7,7,4,2,0,90-58,13.50
J. Junis,1.1,2,0,0,0,1,0,18-13,0.00
T. McKenzie,2.0,1,0,0,1,1,0,26-18,0.00
