player,ip,h,r,er,bb,k,hr,pc_st,era
J. Soriano,3.1,8,5,5,4,2,1,84-45,4.34
G. McDaniels,1.2,3,1,1,1,0,0,27-14,5.14
M. Darrell-Hicks,2.0,3,0,0,0,2,0,35-22,6.75
B. Burke,1.0,1,0,0,1,1,0,23-14,5.79
I. Anderson,1.0,3,3,3,1,1,0,28-16,11.57
