player,ip,h,r,er,bb,k,hr,pc_st,era
S. Burke,4.1,7,6,6,0,1,2,77-50,5.23
C. Booser,1.2,1,0,0,0,1,0,17-13,4.91
M. Clevinger,1.0,0,0,0,0,1,0,8-6,3.86
M. Vasil,2.0,0,0,0,0,1,0,25-16,0.00
